Datetime,0,1
2022-01-05 11:25:00-05:00,286.171,286.53
2022-01-05 11:26:00-05:00,286.123,286.486
2022-01-05 11:27:00-05:00,286.153,286.47
2022-01-05 11:28:00-05:00,286.196,286.462
2022-01-05 11:29:00-05:00,286.277,286.472
2022-01-05 11:30:00-05:00,286.334,286.479
2022-01-05 11:31:00-05:00,286.232,286.431
2022-01-05 11:32:00-05:00,286.039,286.345
2022-01-05 11:33:00-05:00,285.878,286.262
2022-01-05 11:34:00-05:00,285.724,286.177
2022-01-05 11:35:00-05:00,285.633,286.109
2022-01-05 11:36:00-05:00,285.549,286.043
2022-01-05 11:37:00-05:00,285.433,285.963
2022-01-05 11:38:00-05:00,285.488,285.945
2022-01-05 11:39:00-05:00,285.501,285.915
2022-01-05 11:40:00-05:00,285.519,285.891
2022-01-05 11:41:00-05:00,285.491,285.853
2022-01-05 11:42:00-05:00,285.44,285.808
2022-01-05 11:43:00-05:00,285.396,285.764
2022-01-05 11:44:00-05:00,285.295,285.699
2022-01-05 11:45:00-05:00,285.204,285.636
2022-01-05 11:46:00-05:00,285.098,285.564
2022-01-05 11:47:00-05:00,285.074,285.521
2022-01-05 11:48:00-05:00,285.009,285.464
2022-01-05 11:49:00-05:00,284.944,285.406
2022-01-05 11:50:00-05:00,284.906,285.358
2022-01-05 11:51:00-05:00,284.86,285.308
2022-01-05 11:52:00-05:00,284.816,285.258
2022-01-05 11:53:00-05:00,284.793,285.217
2022-01-05 11:54:00-05:00,284.778,285.18
2022-01-05 11:55:00-05:00,284.803,285.159
2022-01-05 11:56:00-05:00,284.778,285.124
2022-01-05 11:57:00-05:00,284.833,285.118
2022-01-05 11:58:00-05:00,284.876,285.113
2022-01-05 11:59:00-05:00,284.912,285.109
2022-01-05 12:00:00-05:00,284.903,285.091
2022-01-05 12:01:00-05:00,284.875,285.067
2022-01-05 12:02:00-05:00,284.972,285.088
2022-01-05 12:03:00-05:00,285.007,285.093
2022-01-05 12:04:00-05:00,285.046,285.101
2022-01-05 12:05:00-05:00,285.094,285.115
2022-01-05 12:06:00-05:00,285.077,285.107
2022-01-05 12:07:00-05:00,285.017,285.082
2022-01-05 12:08:00-05:00,284.856,285.018
2022-01-05 12:09:00-05:00,284.715,284.953
2022-01-05 12:10:00-05:00,284.613,284.898
2022-01-05 12:11:00-05:00,284.557,284.856
2022-01-05 12:12:00-05:00,284.515,284.818
2022-01-05 12:13:00-05:00,284.432,284.765
2022-01-05 12:14:00-05:00,284.381,284.722
2022-01-05 12:15:00-05:00,284.381,284.697
2022-01-05 12:16:00-05:00,284.391,284.677
2022-01-05 12:17:00-05:00,284.438,284.673
2022-01-05 12:18:00-05:00,284.452,284.661
2022-01-05 12:19:00-05:00,284.414,284.631
2022-01-05 12:20:00-05:00,284.325,284.582
2022-01-05 12:21:00-05:00,284.282,284.547
2022-01-05 12:22:00-05:00,284.309,284.538
2022-01-05 12:23:00-05:00,284.329,284.528
